"pic_id","measured_radius","inc_std.error","inc_statistic","inc_p.value","slope_std.error","slope_statistic","slope_p.value","model_adj.r.squared","model_sigma","model_statistic","model_p.value","model_df","model_logLik","model_AIC","model_BIC","model_deviance","model_df.residual","n","radius","mean_increment","age","larvae_id","KorTobis_sample_id","right_left","year","sd_lgd","slope","intercept","r2","st_date","st_julian_day","hatch_date","hatch_julian","area","stlondec","stlatdec"
"CY_25_22-04-06_18_i1_hX40",2,0.309670390574994,0.680286161764944,0.506688297149162,0.00587886465313601,6.36180646193756,0.0000127692410733136,0.711569218898128,0.244174094738174,40.4725814591505,0.0000127692410733135,2,0.909786337089975,4.18042732582005,6.6800673579887,0.894314828118099,15,17,79.2553730621407,2.0667498404952,40.6708008396135,"CY_25_22-04-06_18","CY_25_22-04-06","h",2006,15,0.037400199139177,0.210664481416514,0.729596142716995,2006-04-22,111,2006-03-12,70,"DB",1.55072,54.6458
"CY_25_22-04-06_18_i1_vX40",1,0.179040370965877,0.754565312048668,0.460268824752875,0.00359007168595715,10.9851193431009,2.06447122004011e-09,0.862986875848571,0.186227366948446,120.672846982169,2.0644712200401e-09,2,6.29057346941435,-6.58114693882871,-3.59395011816673,0.624251379609921,18,20,79.999915044338,2.10696427419974,40.4769494096557,"CY_25_22-04-06_18","CY_25_22-04-06","v",2006,15,0.0394373659205266,0.135097653387176,0.870198092909173,2006-04-22,111,2006-03-13,71,"DB",1.55072,54.6458
"CY_37_01-05-06_02_i2_hX40",2,0.291697877504644,-0.297411546838545,0.769379668803097,0.00568794248493358,7.89527008947029,2.03714836175617e-07,0.754104275613951,0.339546362882688,62.3352897856842,2.03714836175617e-07,2,-6.06379252217598,18.127585044352,21.2611523575222,2.19054291839037,19,21,91.8583095309987,2.42490333805995,41.6334737979656,"CY_37_01-05-06_02","CY_37_01-05-06","h",2006,32,0.0449078421719235,-0.0867543169581765,0.766399061833254,2006-05-01,120,2006-03-20,78,"ES",2.95433,55.3367
"CY_37_01-05-06_04_i1_hX40",1,0.593098988186374,0.0154024996507122,0.987986883978925,0.0136493144825389,3.79584101824164,0.00296456070322078,0.527715411732062,0.398295669870605,14.4084090357658,0.00296456070322076,2,-5.39306079639569,16.7861215927914,18.480969665176,1.74503384701441,11,13,65.6033521616319,2.22671691490007,32.4800852126632,"CY_37_01-05-06_04","CY_37_01-05-06","h",2006,22.5,0.051810627783701,0.00913520695837837,0.56707246075439,2006-05-01,120,2006-03-30,88,"ES",2.95433,55.3367
"CY_37_01-05-06_04_i1_hX40",2,0.339894617591468,-1.18014826384331,0.259085888353167,0.00933372125042273,6.62807910515495,0.0000164258068382138,0.754090150999449,0.271745724631747,43.9314326241916,0.0000164258068382138,2,-0.667494383308409,7.33498876661682,9.45913936992345,0.95999460512323,13,15,56.8087892296044,1.97474811169617,30.6397389173793,"CY_37_01-05-06_04","CY_37_01-05-06","h",2006,22.5,0.0618646427932676,-0.401126042840256,0.771655140213774,2006-05-01,120,2006-03-31,89,"ES",2.95433,55.3367
"CY_37_01-05-06_05_i1_hX40",1,0.361414097375831,-0.0946500025185288,0.926154947513574,0.00900805133855126,6.31439279030396,0.0000386381328051037,0.749380953171189,0.288291912331006,39.8715563102426,0.0000386381328051035,2,-1.3731405183664,8.74628103673279,10.6634530255786,0.997346720585621,12,14,63.0467767054879,2.32765803174814,30.493600055657,"CY_37_01-05-06_05","CY_37_01-05-06","h",2006,22.5,0.056880374426836,-0.0342078452268543,0.76865934138879,2006-05-01,120,2006-04-01,90,"ES",2.95433,55.3367
"CY_37_01-05-06_05_i1_hX40",2,0.297810341582114,1.25633368559059,0.231102924221678,0.0080013357351697,5.07862619980735,0.000211530046108553,0.63910497693629,0.245749396538099,25.7924440773697,0.000211530046108553,2,0.840822962493277,4.31835407501345,6.44250467832008,0.78510595668492,13,15,57.4504404656089,1.94777920885002,31.2272513719458,"CY_37_01-05-06_05","CY_37_01-05-06","h",2006,22.5,0.0406357932980877,0.374149164046851,0.664883192869412,2006-05-01,120,2006-03-31,89,"ES",2.95433,55.3367
"CY_37_01-05-06_07_i1_hX40",1,0.303026759818168,-0.259591363995903,0.799244631920664,0.00735597760245912,7.38685397633596,5.29379284177337e-06,0.792794001942106,0.245827733863918,54.5656116677104,5.29379284177338e-06,2,0.836042187210813,4.32791562557837,6.452066228885,0.7856065715767,13,15,63.7731476155365,2.19734993160351,31.9208815063849,"CY_37_01-05-06_07","CY_37_01-05-06","h",2006,23,0.0543375324025634,-0.0786631299084573,0.807594430374813,2006-05-01,120,2006-03-30,88,"ES",2.95433,55.3367
"CY_37_01-05-06_07_i1_hX40",2,0.409216424207896,1.11847025465294,0.287196900864595,0.0132653190262188,2.43008920394749,0.0334044132869334,0.290164848140055,0.251058624207797,5.90533353914216,0.0334044132869334,2,0.606545077682586,4.78690984463483,6.48175791701944,0.693334760680232,11,13,44.36573459686,1.49514036538249,28.2966201441741,"CY_37_01-05-06_07","CY_37_01-05-06","h",2006,23,0.0322359085525336,0.457696398191972,0.349317777461717,2006-05-01,120,2006-04-03,92,"ES",2.95433,55.3367
"CY_37_01-05-06_08_i1_hX40",1,0.209898357914258,-2.6257427780479,0.0190940023505443,0.00512908712529052,12.5635553382295,2.30289150329823e-09,0.907430401276143,0.200196922557456,157.842922736756,2.30289150329824e-09,2,4.2856459796504,-2.5712919593008,-0.0716519271321516,0.601182117022138,15,17,64.3687812012943,2.16720489078185,32.4728133412839,"CY_37_01-05-06_08","CY_37_01-05-06","h",2006,22,0.0644395699331881,-0.551139097417476,0.913216001196384,2006-05-01,120,2006-03-30,88,"ES",2.95433,55.3367
"CY_37_01-05-06_08_i1_vX40",2,0.372551982219468,2.67933267575056,0.0200616706280829,0.00971754483175197,2.37650832801912,0.0349845262121038,0.26336393114153,0.290189947499125,5.64779183314425,0.0349845262121038,2,-1.46501059953486,8.93002119906972,10.8471931879155,1.01052246755454,12,14,60.5390507549903,1.92816812042848,33.0246452710678,"CY_37_01-05-06_08","CY_37_01-05-06","v",2006,22,0.0230938262205578,0.998190699376263,0.320028244130643,2006-05-01,120,2006-03-29,87,"ES",2.95433,55.3367
"CY_37_01-05-06_09_i3_vX40",2,0.919892765703734,-0.156439036468117,0.87792047328619,0.0161025237356415,2.35423946756847,0.0336900403029099,0.232439893070563,0.543607994545109,5.54244347065705,0.03369004030291,2,-11.8823351479652,29.7646702959305,32.0824364626498,4.13713512426698,14,16,88.5188440507851,1.91302397564054,47.8170336196874,"CY_37_01-05-06_09","CY_37_01-05-06","v",2006,29.5,0.0379091969059053,-0.143907137920683,0.283610566865859,2006-05-01,120,2006-03-14,72,"ES",2.95433,55.3367
"CY_37_01-05-06_10_i1_hX40",1,0.188138413492734,1.24899382688321,0.228592903846995,0.00404983915378086,11.6920256164183,1.49619120562524e-09,0.882891382881558,0.220529759380172,136.703463014981,1.49619120562523e-09,2,2.81954137316306,0.360917253673876,3.1942341911732,0.8267673711287,17,19,78.2300054194633,2.56061952331041,34.7405926141587,"CY_37_01-05-06_10","CY_37_01-05-06","h",2006,23.5,0.0473508231283796,0.234983717052027,0.889397417165916,2006-05-01,120,2006-03-27,85,"ES",2.95433,55.3367
"CY_37_01-05-06_10_i1_vX40",2,0.271788852815383,-1.00010501359179,0.334232887647872,0.00663763184049403,8.95239828328975,3.61206187464018e-07,0.840672041120301,0.253295583203234,80.1454350226494,3.61206187464017e-07,2,0.336405156040725,5.32718968791855,7.64495585463789,0.898221134583727,14,16,64.202763678481,2.22996139424784,31.8222102824298,"CY_37_01-05-06_10","CY_37_01-05-06","v",2006,23.5,0.0594227238939481,-0.271817394339027,0.851293905045615,2006-05-01,120,2006-03-30,88,"ES",2.95433,55.3367
"CY_37_01-05-06_11_i1_hX40",2,0.199406005312895,3.81771920870196,0.000604656348927398,0.00354332325266095,7.31371351107746,3.1280820274933e-08,0.621258770413031,0.415621399402104,53.4904053221171,3.12808202749328e-08,2,-16.8200281923887,39.6400563847775,44.1295790691769,5.35497557686986,31,33,102.806616488549,2.35253372990352,47.1989072190455,"CY_37_01-05-06_11","CY_37_01-05-06","h",2006,34,0.0259148511471013,0.761276136813565,0.633094433837624,2006-05-01,120,2006-03-15,73,"ES",2.95433,55.3367
"CY_37_01-05-06_11_i1_vX40",1,0.21397620433028,-0.911617333386314,0.370677316478288,0.00337921757626302,13.9558000741055,2.64602524113295e-13,0.881691460308976,0.342366514780858,194.764355708404,2.64602524113295e-13,2,-8.33178359312374,22.6635671862475,26.5510777842605,2.93037076107978,25,27,112.701001261474,2.93400428598473,43.5953871316043,"CY_37_01-05-06_11","CY_37_01-05-06","v",2006,34,0.0471596849012302,-0.195064416799695,0.886241788758631,2006-05-01,120,2006-03-18,76,"ES",2.95433,55.3367
"CY_37_01-05-06_12_i1_vX40",1,0.236621666752194,-0.0266429902336513,0.979037647536575,0.00470595700673125,10.9721986491621,2.10316117823355e-09,0.862705992962195,0.297035104310519,120.389143196674,2.10316117823356e-09,2,-3.047066490868,12.094132981736,15.081329802398,1.5881373574697,18,20,84.3718278057286,2.6882994447733,35.9451850986626,"CY_37_01-05-06_12","CY_37_01-05-06","v",2006,26,0.0516346951122714,-0.00630430875634899,0.869931993332606,2006-05-01,120,2006-03-26,84,"ES",2.95433,55.3367
"CY_37_01-05-06_12_i1_vX40",2,0.324797580496274,0.0340782121704771,0.973295890127942,0.00746181413652083,6.43022105019013,0.000015734324357006,0.728986237675747,0.281029044306364,41.3477427543082,0.0000157343243570061,2,-1.32600931877691,8.65201863755382,10.9697848042732,1.10568253241247,14,16,67.2065362998435,2.10320191526591,34.4450805018762,"CY_37_01-05-06_12","CY_37_01-05-06","v",2006,26,0.0479811143332625,0.0110685208606096,0.747053821830697,2006-05-01,120,2006-03-28,86,"ES",2.95433,55.3367
"CY_37_01-05-06_13_i2_hX40",1,0.489518396441055,2.20608016934534,0.044589027395561,0.0110538351926324,3.0026142139835,0.00950214723144047,0.348270739672494,0.504827392273316,9.01569211801573,0.00950214723144049,2,-10.6981461004957,27.3962922009914,29.7140583677107,3.56790974385267,14,16,71.5137883629386,2.59860656965801,31.8236196908092,"CY_37_01-05-06_13","CY_37_01-05-06","h",2006,25.5,0.0331904026684291,1.07991682691834,0.391719357027661,2006-05-01,120,2006-03-30,88,"ES",2.95433,55.3367
"CY_37_01-05-06_13_i2_hX40",2,0.524708892559163,-0.744424047248659,0.469863537203864,0.0147682407720835,4.90085650192803,0.000289655035660905,0.621809637963425,0.50366581948225,24.0183944524902,0.000289655035660905,2,-9.92318735957245,25.8463747191449,27.9705253224515,3.29783035029145,13,15,58.6430055708495,2.45536762252315,27.7381750970308,"CY_37_01-05-06_13","CY_37_01-05-06","h",2006,25.5,0.0723770288099038,-0.390605917426254,0.648823235251752,2006-05-01,120,2006-04-03,92,"ES",2.95433,55.3367
"CY_37_01-05-06_14_i1_hX40",1,0.45341312865556,0.935392438105777,0.36268428656457,0.0082721651580143,4.54055635614361,0.000289537881379496,0.521488515542452,0.731506764113577,20.6166520233161,0.000289537881379498,2,-19.9628611758739,45.9257223517478,48.7590392892471,9.09673648104657,17,19,105.634578087174,2.78355116745389,42.7645065369873,"CY_37_01-05-06_14","CY_37_01-05-06","h",2006,28.5,0.0375602320872915,0.424119211882292,0.548072486901205,2006-05-01,120,2006-03-19,77,"ES",2.95433,55.3367
"CY_37_01-05-06_14_i1_hX40",2,0.540595434012805,0.722222089067644,0.481266637421323,0.010396607884896,3.69244249884042,0.00217245896057424,0.441226288282028,0.483414150456323,13.6341316072429,0.00217245896057425,2,-10.7010821970357,27.4021643940713,29.90180442624,3.50533861292113,15,17,81.427642141737,2.337276592737,38.2817170773117,"CY_37_01-05-06_14","CY_37_01-05-06","h",2006,28.5,0.0383888767979695,0.390429963693158,0.476149645264401,2006-05-01,120,2006-03-24,82,"ES",2.95433,55.3367
"CY_37_01-05-06_15_i1_hX40",1,0.451885196989422,0.619861617805933,0.541716509949618,0.00802645313063113,4.43518925595388,0.000208380800235043,0.448056126988699,0.600660420499138,19.6709037361288,0.000208380800235043,2,-20.77697559477,47.5539511895401,51.0881126805839,7.93744469659243,22,24,96.5189535491939,2.35407600503745,44.5048780861163,"CY_37_01-05-06_15","CY_37_01-05-06","h",2006,31,0.0355988386883926,0.280106289268415,0.472053686684843,2006-05-01,120,2006-03-17,75,"ES",2.95433,55.3367
"CY_37_01-05-06_15_i1_hX40",2,0.348831116176064,-1.05568260876202,0.306793871294142,0.0068302850909402,8.82272627267041,1.52295927862519e-07,0.818841542804543,0.383262022749716,77.8404988824688,1.52295927862519e-07,2,-7.21819123503863,20.4363824700773,23.1074977437658,2.35023644931527,16,18,83.5396163001125,2.75148355435798,35.0928570150726,"CY_37_01-05-06_15","CY_37_01-05-06","h",2006,31,0.0602617357216671,-0.368254942742115,0.82949792263957,2006-05-01,120,2006-03-27,85,"ES",2.95433,55.3367
"CY_37_01-05-06_16_i1_hX40",1,0.247824908327755,1.20851122231585,0.241676931883899,0.00510757503500499,8.12052611632157,1.34120637221357e-07,0.764547836905215,0.340759347315398,65.9429444058608,1.34120637221356e-07,2,-6.13867856149151,18.277357122983,21.4109244361533,2.2062217228735,19,21,85.9149530106694,2.49597388259446,38.4085107101175,"CY_37_01-05-06_16","CY_37_01-05-06","h",2006,27.5,0.0414761964628301,0.299499182883488,0.776320445059954,2006-05-01,120,2006-03-24,82,"ES",2.95433,55.3367
"CY_37_01-05-06_16_i1_hX40",2,0.293461419741958,0.425490571002491,0.675522840246044,0.00621864865944616,6.89787712830771,1.89026444665158e-06,0.710280655313307,0.333699580132517,47.5807088772306,1.89026444665158e-06,2,-5.37488247863499,16.74976495727,19.7369617779319,2.00439737605112,18,20,78.2300054194633,2.23167640633126,38.0924949756447,"CY_37_01-05-06_16","CY_37_01-05-06","h",2006,27.5,0.0428954743569751,0.124865067053207,0.725529041875765,2006-05-01,120,2006-03-24,82,"ES",2.95433,55.3367
"CY_37_01-05-06_17_i1_hX40",1,0.332353646772531,0.127655782927027,0.900725202804879,0.0078899683640373,7.46622880712197,0.0000125162027979485,0.820210100499671,0.254834563853124,55.744572600298,0.0000125162027979485,2,0.412479895046231,5.17504020990754,6.86988828229215,0.71434720427633,11,13,66.7844718512983,2.59859011086533,30.0037904614819,"CY_37_01-05-06_17","CY_37_01-05-06","h",2006,23,0.0589083090868563,0.0424268649874,0.835192592124698,2006-05-01,120,2006-04-01,90,"ES",2.95433,55.3367
"CY_37_01-05-06_17_i1_hX40",2,0.431961647743048,1.31466377098028,0.225058492690119,0.0095873102028588,4.33175968169279,0.00250603454946666,0.663729178383649,0.2017397684268,18.7641419399392,0.00250603454946665,2,2.93409929687986,0.131801406240275,1.03955668522241,0.325591473319192,8,10,64.0730882999652,2.31365880379485,31.0490871980245,"CY_37_01-05-06_17","CY_37_01-05-06","h",2006,23,0.0415299237926257,0.567884328740732,0.701092603007688,2006-05-01,120,2006-03-31,89,"ES",2.95433,55.3367
"CY_37_01-05-06_18_i1_vX40",1,0.54932858813524,1.89896460074533,0.0799872879925909,0.0119930567346935,0.817060248633124,0.42861420132523,-0.024321230891857,0.325780748400089,0.667587449896422,0.42861420132523,2,-3.38786154877666,12.7757230975533,14.8998737008599,1.37973024836559,13,15,114.827252690823,1.70374503272595,67.6581242318293,"CY_37_01-05-06_18","CY_37_01-05-06","v",2006,33,0.00979904991751982,1.04315554304623,0.0488445713147042,2006-05-01,120,2006-02-22,52,"ES",2.95433,55.3367
"CY_37_01-05-06_18_i1_vX40",2,0.205557220327793,-0.0341096698181435,0.973050218361219,0.00335803276211888,11.8206990380807,5.84745285430324e-12,0.837083358393866,0.347063670398933,139.728925748881,5.84745285430328e-12,2,-9.06185054437601,24.123701088752,28.1203146192776,3.13178297408026,26,28,108.7904449423,2.54911144532988,46.831919610643,"CY_37_01-05-06_18","CY_37_01-05-06","v",2006,33,0.039694294641022,-0.0070114889141164,0.843117308082983,2006-05-01,120,2006-03-15,73,"ES",2.95433,55.3367
"CY_37_01-05-06_19_i1_hX40",2,0.251206234866793,-0.360675023108442,0.72306001845927,0.00537311027765344,8.56095161422836,2.27712099081756e-07,0.809608909629232,0.234083797724378,73.2898925411591,2.27712099081756e-07,2,1.65652384357388,2.68695231285223,5.35806758654073,0.876723589713084,16,18,119.645890641532,3.12117745572351,43.9257370191511,"CY_37_01-05-06_19","CY_37_01-05-06","h",2006,34,0.0459989371049042,-0.0906038145655654,0.820808385533395,2006-05-01,120,2006-03-18,76,"ES",2.95433,55.3367
"CY_37_01-05-06_20_i1_hX40",1,0.290820338439811,3.16262306574228,0.00568668882896445,0.00549425220141907,7.1348786513959,1.67153780851417e-06,0.734929620030804,0.363570463910792,50.9064933701449,1.67153780851418e-06,2,-6.67932770275056,19.3586554055011,22.1919723430004,2.24711919788125,17,19,89.5707603378356,3.0673870869335,34.6807893383245,"CY_37_01-05-06_20","CY_37_01-05-06","h",2006,28.5,0.0392008227372899,0.919755110336723,0.749655752251315,2006-05-01,120,2006-03-27,85,"ES",2.95433,55.3367
"CY_37_01-05-06_20_i1_hX40",2,0.639319219941975,0.968617161937749,0.353551525759338,0.0139489781095809,3.11772195207642,0.00978968672022215,0.420854736308917,0.480841715268217,9.72019017045922,0.00978968672022213,2,-7.84152659619469,21.6830531923894,23.377901264774,2.54329630656289,11,13,73.7952018694021,2.65878698911082,32.2329867303108,"CY_37_01-05-06_20","CY_37_01-05-06","h",2006,28.5,0.0434890352612739,0.619255568392451,0.469116841616507,2006-05-01,120,2006-03-30,88,"ES",2.95433,55.3367
"CY_38_02-05-06_01_i2_vX40",1,0.298694747684698,-0.982522833560289,0.343775306962893,0.00476259665238159,10.5932745702702,9.18198949499879e-08,0.888194511247684,0.312239428711423,112.217466121134,9.18198949499876e-08,2,-2.7510468844076,11.5020937688152,13.6262443721218,1.26741499094647,13,15,104.338296277915,2.84305199483397,41.6647041387791,"CY_38_02-05-06_01","CY_38_02-05-06","v",2006,31.5,0.050451494006128,-0.293474409864745,0.896180617587135,2006-05-02,121,2006-03-21,79,"ES",3.46342,55.1288
"CY_38_02-05-06_01_i3_vX40",2,0.620025397925841,0.6364673192924,0.537490750548097,0.0105064003605991,3.51054922393208,0.00487888113239488,0.485507515307613,0.362361719842988,12.3239558536501,0.00487888113239488,2,-4.16388896180729,14.3277779236146,16.0226259959992,1.44436617608325,11,13,93.3458595737184,2.48490692620809,41.5165419678887,"CY_38_02-05-06_01","CY_38_02-05-06","v",2006,31.5,0.0368832356322207,0.394625902911063,0.528381889031979,2006-05-02,121,2006-03-21,79,"ES",3.46342,55.1288
"CY_38_02-05-06_02_i1_vX40",1,0.177329069747347,-1.00109879588397,0.324529729814035,0.00255176431238451,16.414197138272,7.69275801182907e-17,0.8934845383135,0.339164911452091,269.425867694058,7.69275801182907e-17,2,-10.1115144664805,26.223028932961,30.7125516173604,3.56601795196944,31,33,131.210834112389,2.98922125910535,49.2039486115768,"CY_38_02-05-06_02","CY_38_02-05-06","v",2006,36,0.0418851624738865,-0.177523918199293,0.896813146491203,2006-05-02,121,2006-03-14,72,"ES",3.46342,55.1288
"CY_38_02-05-06_02_i1_vX40",2,0.174714880071808,2.36799786734441,0.0253034851466538,0.00268979323667489,11.3222981219681,9.27302303365422e-12,0.819581159319217,0.305922242298578,128.194434762723,9.27302303365418e-12,2,-5.76475722095379,17.5295144419076,21.631401931867,2.52688729499073,27,29,122.949721941298,2.59046568850582,51.7417817182823,"CY_38_02-05-06_02","CY_38_02-05-06","v",2006,36,0.0304546409120868,0.413724463403376,0.82602468934353,2006-05-02,121,2006-03-11,69,"ES",3.46342,55.1288
"CY_38_02-05-06_03_i1_hX40",1,0.692278660049958,0.855055521154757,0.403758351886465,0.00975554098451759,3.97506170880353,0.000887800066085944,0.437888375308599,0.910902231005385,15.8011155887961,0.000887800066085938,2,-25.4587713474668,56.9175426949336,59.9047395155955,14.9353717401106,18,20,137.935782723063,3.65422286937949,44.2738341197807,"CY_38_02-05-06_03","CY_38_02-05-06","h",2006,39,0.0387788774162194,0.591936690453334,0.467473197660778,2006-05-02,121,2006-03-19,77,"ES",3.46342,55.1288
"CY_38_02-05-06_03_i3_vX40",2,0.365060303241127,1.86831275972009,0.0764393904475289,0.00594087834850358,5.65777202839194,0.000015458674061836,0.5962344775483,0.539277564663627,32.0103843252543,0.000015458674061836,2,-16.5826884289436,39.1653768578872,42.4385042179622,5.81640583499065,20,22,116.355746642865,2.97365072817532,44.4031823004279,"CY_38_02-05-06_03","CY_38_02-05-06","v",2006,39,0.0336121353442429,0.682046822612682,0.615461407188857,2006-05-02,121,2006-03-19,77,"ES",3.46342,55.1288
"CY_38_02-05-06_04_i1_vX40",2,0.375303660606243,-0.395490445468947,0.697399868827544,0.00687167011017119,8.17963874420806,2.69404891554018e-07,0.785475473910813,0.450456804093566,66.9064899857496,2.69404891554019e-07,2,-10.7508198703186,27.5016397406373,30.3349566781366,3.44949265002121,17,19,91.8101679892021,2.99387159817106,35.9857207079524,"CY_38_02-05-06_04","CY_38_02-05-06","v",2006,35.5,0.0562077790705727,-0.14842901191929,0.79739350313799,2006-05-02,121,2006-03-27,85,"ES",3.46342,55.1288
"CY_38_02-05-06_05_i1_vX40",1,0.281488969349191,-1.31548518028132,0.201892475668125,0.00547963540425308,11.5284852545402,8.55080502524947e-11,0.851522832439413,0.573341497790432,132.905972264151,8.55080502524944e-11,2,-19.6598180903488,45.3196361806976,48.8537976717414,7.23185040794868,22,24,107.745726287724,3.66467529748412,35.9436564401664,"CY_38_02-05-06_05","CY_38_02-05-06","v",2006,30,0.063171895958188,-0.370294567591524,0.857978361463786,2006-05-02,121,2006-03-27,85,"ES",3.46342,55.1288
"CY_38_02-05-06_05_i1_vX40",2,0.121180240322902,3.00591665393216,0.00580149006007986,0.00230453444680993,19.4449932209602,5.17426591328293e-17,0.933186138497019,0.245537685307425,378.107761363189,5.17426591328301e-17,2,0.627768178606856,4.74446364278629,8.7410771733119,1.56750762755932,26,28,99.7226079641921,3.04674190591605,38.1665117775122,"CY_38_02-05-06_05","CY_38_02-05-06","v",2006,30,0.0448116566956884,0.364257702514113,0.935660725960092,2006-05-02,121,2006-03-25,83,"ES",3.46342,55.1288
"CY_38_02-05-06_06_i3_hX40",2,0.296117916306926,-0.250617168395761,0.805510464567895,0.00531680294430313,8.00709906434,8.51736250688715e-07,0.797759262182629,0.240586080085922,64.1136354261544,8.51736250688718e-07,2,1.16144629666458,3.67710740667084,6.17674743883949,0.868224928966646,15,17,84.1361938376702,2.14243952955641,41.9360579156927,"CY_38_02-05-06_06","CY_38_02-05-06","h",2006,30,0.0425721678806097,-0.0742122336960946,0.810399308296214,2006-05-02,121,2006-03-21,79,"ES",3.46342,55.1288
"CY_38_02-05-06_07_i3_hX40",2,0.510777030975256,0.890797242999269,0.384179637368951,0.00818683953429735,5.55098218472258,0.0000235789696437637,0.598501633914979,0.692562770642733,30.8134032151075,0.0000235789696437635,2,-21.0323484509266,48.0646969018531,51.1982642150234,9.11322063432644,19,21,133.342159282663,3.93931601626068,40.7720403275111,"CY_38_02-05-06_07","CY_38_02-05-06","h",2006,39.5,0.0454450004040671,0.45499877098011,0.61857655221923,2006-05-02,121,2006-03-22,80,"ES",3.46342,55.1288
"CY_38_02-05-06_08_i1_hX40",1,0.224043072287367,-1.85122736740646,0.077020451065575,0.00373464004304558,14.891662467595,2.66270255063201e-13,0.901945407626782,0.347584350031827,221.761611048776,2.66270255063202e-13,2,-8.01249548018215,22.0249909603643,25.6816184349689,2.77874224890209,23,25,110.089912588883,3.20272050970732,40.1291833976223,"CY_38_02-05-06_08","CY_38_02-05-06","h",2006,32,0.0556149989589991,-0.414754666896198,0.906031015642332,2006-05-02,121,2006-03-23,81,"ES",3.46342,55.1288
"CY_38_02-05-06_08_i3_vX40",2,0.133034709417991,2.17424248116707,0.0397743235061869,0.00255892229879144,14.9818604324715,1.11465248247497e-13,0.899378619514331,0.206821222291294,224.456142018055,1.11465248247498e-13,2,5.1215668386204,-4.24313367724081,-0.468844063176359,1.02660043176156,24,26,91.7576606703309,2.43149972207936,41.5116877944635,"CY_38_02-05-06_08","CY_38_02-05-06","v",2006,32,0.0383374167380325,0.289249716686313,0.903403474733758,2006-05-02,121,2006-03-21,79,"ES",3.46342,55.1288
"CY_38_02-05-06_09_i2_hX40",1,0.229608770610693,0.222119592797706,0.82602533240889,0.00369786027397247,12.0832958655472,6.19213545064645e-12,0.847958585814037,0.391092514313259,146.006038974349,6.19213545064641e-12,2,-11.9244656290244,29.8489312580487,33.7364418560617,3.82383386879666,25,27,116.2192276138,3.09429751166375,43.0956613742239,"CY_38_02-05-06_09","CY_38_02-05-06","h",2006,30,0.0446823397598626,0.0510006066308289,0.853806332513497,2006-05-02,121,2006-03-20,78,"ES",3.46342,55.1288
"CY_38_02-05-06_09_i3_hX40",2,0.351623323286799,2.24248599130057,0.034864665992239,0.00671390718805769,3.54150284575162,0.00174236587135077,0.324747163515117,0.498513879018528,12.5422424064668,0.00174236587135076,2,-17.0280970082269,40.0561940164537,43.7128214910583,5.71587001420428,23,25,95.5581156079008,2.16234160500799,46.9427284906824,"CY_38_02-05-06_09","CY_38_02-05-06","h",2006,30,0.0237773214126185,0.7885103766852,0.352882698368654,2006-05-02,121,2006-03-16,74,"ES",3.46342,55.1288
"CY_38_02-05-06_10_i1_vX40",1,0.423395755729053,-0.153525808949482,0.879903285221131,0.00793071197039659,7.57840492163459,1.1112837587927e-06,0.768493997153839,0.494394388282143,57.4322211562554,1.1112837587927e-06,2,-11.8012552544052,29.6025105088103,32.2736257824988,3.91081297863799,16,18,92.4492233577569,3.31421767935146,33.8601282013359,"CY_38_02-05-06_10","CY_38_02-05-06","v",2006,30,0.0601021466285199,-0.0650021759040801,0.78211199732126,2006-05-02,121,2006-03-29,87,"ES",3.46342,55.1288
"CY_38_02-05-06_10_i1_vX40",2,0.637157622108949,0.266737902956336,0.793559673234947,0.0114400551018617,3.49160102036373,0.00359471412325695,0.42729025364201,0.493499448673618,12.1912776854051,0.00359471412325694,2,-10.3350287937142,26.6700575874283,28.9878237541477,3.40958388177632,14,16,85.0919450351026,2.26885609268373,40.6893228905092,"CY_38_02-05-06_10","CY_38_02-05-06","v",2006,30,0.0399441080666776,0.169954087973987,0.46547090339921,2006-05-02,121,2006-03-22,80,"ES",3.46342,55.1288
"CY_38_02-05-06_12_i1_vX40",1,0.268151909616251,0.295103862831436,0.770956196248735,0.00470078813766052,8.80470456342775,2.5710455108899e-08,0.78466578927277,0.317318481326833,77.5228224492454,2.57104551088992e-08,2,-4.915550349751,15.831100699502,19.104228059577,2.01382037183136,20,22,94.1788970371595,2.44201074736984,42.376155025957,"CY_38_02-05-06_12","CY_38_02-05-06","v",2006,27.5,0.0413890507673666,0.0791326643533816,0.7949197993074,2006-05-02,121,2006-03-21,79,"ES",3.46342,55.1288
"CY_38_02-05-06_12_i1_vX40",2,0.476650999748869,0.352647330876361,0.73000464518529,0.01011584600631,3.55883240706873,0.00349676606104765,0.45451615642975,0.33829906389585,12.6652881016026,0.00349676606104766,2,-3.95344711653177,13.9068942330635,16.0310448363702,1.48780133622651,13,15,73.6752019968356,1.85427146906058,40.9467874000288,"CY_38_02-05-06_12","CY_38_02-05-06","v",2006,27.5,0.0360006005921727,0.168089702820988,0.493479288113339,2006-05-02,121,2006-03-22,80,"ES",3.46342,55.1288
